actionCode,areaCover,azimuth,gx,gy,gz,pitch,pointerCount,poll,pressure,screenOrientationStr,sx,sy,sz,timeStamp,x,y
0,3.096774101257324,268.0762023925781,-2.032684326171875,9.155426025390625,-2.195465087890625,-94.92478942871094,1,-13.240988731384277,0.49803924560546875,portrait,0.0785369873046875,-0.088958740234375,0.0045928955078125,64917922,353.6725158691406,825.5325317382812
2,3.612903118133545,269.08819580078125,-1.98480224609375,9.1817626953125,-0.926544189453125,-94.76363372802734,1,-13.07750129699707,0.49803924560546875,portrait,-0.1249237060546875,-0.1070709228515625,-0.024169921875,64918164,457.0240783691406,951.5824584960938
2,3.612903118133545,271.04119873046875,-1.8818511962890625,9.186553955078125,-0.1484222412109375,-93.20182037353516,1,-14.08229923248291,0.49803924560546875,portrait,-0.2857818603515625,-0.5299835205078125,-0.3139190673828125,64918231,501.3985290527344,1026.2906494140625
2,3.612903118133545,271.3541564941406,-2.1116943359375,9.2440185546875,-0.2154693603515625,-92.98200225830078,1,-14.290029525756836,0.49803924560546875,portrait,-0.24530029296875,-0.54595947265625,-0.34161376953125,64918251,511.43035888671875,1040.2283935546875
2,3.612903118133545,271.675537109375,-2.3798370361328125,9.2559814453125,-0.3543243408203125,-92.7777328491211,1,-14.499043464660645,0.49803924560546875,portrait,-0.22186279296875,-0.535308837890625,-0.3394775390625,64918264,517.0690307617188,1046.8143310546875
2,3.612903118133545,272.2188415527344,-2.8395233154296875,9.241622924804688,-0.208282470703125,-92.40269470214844,1,-14.836774826049805,0.49803924560546875,portrait,-0.2048187255859375,-0.4234619140625,-0.241485595703125,64918281,520.6926879882812,1051.7642822265625
2,3.612903118133545,272.6749267578125,-3.227386474609375,9.112335205078125,0.19873046875,-92.07241821289062,1,-15.048116683959961,0.49803924560546875,portrait,-0.1728668212890625,-0.344635009765625,-0.126434326171875,64918298,523.5191040039062,1054.9149169921875
2,3.612903118133545,272.8726806640625,-3.306396484375,9.375701904296875,0.32562255859375,-91.93529510498047,1,-15.101271629333496,0.49803924560546875,portrait,-0.13238525390625,-0.3148040771484375,-0.0603790283203125,64918314,524.5143432617188,1055.4127197265625
2,3.612903118133545,273.2313232421875,-2.657562255859375,9.275131225585938,-0.33038330078125,-91.77153778076172,1,-15.060117721557617,0.49803924560546875,portrait,-0.0450286865234375,-0.263671875,0.0887603759765625,64918331,524.5143432617188,1055.4127197265625
2,3.096774101257324,273.39727783203125,-2.540252685546875,9.354141235351562,-0.54107666015625,-91.71855163574219,1,-14.989368438720703,0.4941176772117615,portrait,-0.0333099365234375,-0.2444915771484375,0.1324310302734375,64918343,520.51806640625,1063.4085693359375
1,3.096774101257324,273.39727783203125,-2.540252685546875,9.354141235351562,-0.54107666015625,-91.71855163574219,1,-14.989368438720703,0.4941176772117615,portrait,-0.0333099365234375,-0.2444915771484375,0.1324310302734375,64918350,520.51806640625,1063.4085693359375
0,3.096774101257324,275.04205322265625,-2.7030487060546875,9.722854614257812,-1.2736968994140625,-91.76725006103516,1,-15.191849708557129,0.4549019932746887,portrait,0.0529632568359375,0.0846710205078125,-0.0380096435546875,64918711,691.35986328125,856.516357421875
2,3.612903118133545,275.00323486328125,-3.0813446044921875,9.440338134765625,-0.72064208984375,-91.8043212890625,1,-15.20366382598877,0.4549019932746887,portrait,0.0124969482421875,0.0601654052734375,0.00140380859375,64918731,691.35986328125,856.516357421875
2,3.612903118133545,275.0181884765625,-2.74615478515625,9.567230224609375,-0.5793914794921875,-91.8331527709961,1,-15.163553237915039,0.4549019932746887,portrait,0.0082244873046875,0.0164947509765625,0.0525360107421875,64918748,691.35986328125,856.516357421875
2,3.612903118133545,274.9879150390625,-2.724609375,9.500198364257812,-0.581787109375,-91.83148193359375,1,-15.125126838684082,0.4549019932746887,portrait,-0.0226593017578125,0.047393798828125,0.069580078125,64918764,684.7537231445312,857.838134765625
2,3.612903118133545,274.9589538574219,-2.624053955078125,9.526535034179688,-0.1915283203125,-91.79428100585938,1,-15.012898445129395,0.4549019932746887,portrait,-0.0471649169921875,0.054840087890625,0.1089935302734375,64918781,672.402587890625,863.5001220703125
2,3.612903118133545,274.8948059082031,-2.319976806640625,9.390060424804688,-0.239410400390625,-91.77213287353516,1,-14.845842361450195,0.4549019932746887,portrait,-0.0365142822265625,0.103851318359375,0.151611328125,64918798,654.5376586914062,871.4547119140625
2,3.612903118133545,274.5657958984375,-1.9752197265625,9.12908935546875,-0.3399658203125,-91.64408874511719,1,-14.468488693237305,0.4549019932746887,portrait,-0.133453369140625,-0.032501220703125,-0.04547119140625,64918864,549.8845825195312,922.7767333984375
2,3.612903118133545,274.6018981933594,-2.193084716796875,9.066848754882812,-0.2202606201171875,-91.55503845214844,1,-14.522897720336914,0.4549019932746887,portrait,-0.1398468017578125,-0.0634002685546875,-0.0976715087890625,64918881,525.59912109375,938.2451782226562
2,3.612903118133545,274.74249267578125,-2.56658935546875,9.069244384765625,0.1843719482421875,-91.36981201171875,1,-14.659158706665039,0.4549019932746887,portrait,-0.122802734375,-0.10601806640625,-0.1083221435546875,64918898,500.7662658691406,953.3404541015625
2,3.612903118133545,274.8427734375,-2.5163116455078125,8.985443115234375,0.2442169189453125,-91.29586791992188,1,-14.709858894348145,0.4549019932746887,portrait,-0.096160888671875,-0.08258056640625,-0.0827484130859375,64918914,480.104736328125,967.2967529296875
2,3.612903118133545,274.9248046875,-2.2792816162109375,9.01177978515625,0.3974456787109375,-91.22450256347656,1,-14.756854057312012,0.4549019932746887,portrait,-0.027984619140625,0.0175628662109375,-0.0305633544921875,64918931,462.0638732910156,979.316650390625
2,3.612903118133545,274.90625,-2.0685882568359375,8.954315185546875,0.260986328125,-91.25019836425781,1,-14.771735191345215,0.4549019932746887,portrait,0.028472900390625,0.0825347900390625,-0.0252227783203125,64918948,446.67999267578125,989.400390625
2,3.612903118133545,274.8654479980469,-2.1619720458984375,9.088394165039062,0.023956298828125,-91.2844009399414,1,-14.799360275268555,0.4549019932746887,portrait,0.0465850830078125,0.0729522705078125,-0.056121826171875,64918964,435.370849609375,998.362060546875
2,3.612903118133545,274.90545654296875,-2.2744903564453125,9.188949584960938,-0.5051727294921875,-91.3377914428711,1,-14.930160522460938,0.4549019932746887,portrait,0.0305938720703125,-0.0293121337890625,-0.1402740478515625,64918981,427.71795654296875,1004.0682373046875
2,3.612903118133545,274.9835205078125,-2.65277099609375,9.368515014648438,-0.4884033203125,-91.29741668701172,1,-15.131782531738281,0.4549019932746887,portrait,-0.052490234375,-0.0420989990234375,-0.1764984130859375,64918998,424.6068420410156,1007.401123046875
2,3.612903118133545,275.0064697265625,-2.7222137451171875,9.303863525390625,-0.2010955810546875,-91.25894165039062,1,-15.2176513671875,0.4549019932746887,portrait,-0.065277099609375,-0.011199951171875,-0.145599365234375,64919014,424.6068420410156,1007.437744140625
2,3.612903118133545,274.9298400878906,-3.057403564453125,9.267959594726562,0.3040771484375,-91.23836517333984,1,-15.310883522033691,0.4549019932746887,portrait,-0.0141448974609375,0.1187591552734375,-0.04547119140625,64919031,424.6068420410156,1007.437744140625
0,2.5806450843811035,275.58056640625,-2.4420928955078125,8.79150390625,-1.4795989990234375,-91.82715606689453,1,-15.74420166015625,0.3921568989753723,portrait,-0.05462646484375,-0.04742431640625,0.0844879150390625,64919302,389.63922119140625,933.476318359375
2,3.612903118133545,274.77484130859375,-2.837127685546875,9.227249145507812,-0.0837860107421875,-91.3494873046875,1,-15.296439170837402,0.4549019932746887,portrait,0.094512939453125,0.1453857421875,0.0397491455078125,64919048,424.6068420410156,1007.437744140625
2,2.5806450843811035,275.6160888671875,-2.372650146484375,9.363723754882812,-0.4069976806640625,-91.69214630126953,1,-15.641095161437988,0.3960784673690796,portrait,-0.122802734375,0.032470703125,0.0631866455078125,64919314,389.63922119140625,933.476318359375
2,3.612903118133545,274.7216796875,-2.7078399658203125,9.16021728515625,-0.234619140625,-91.44070434570312,1,-15.259004592895508,0.45098042488098145,portrait,0.1349945068359375,0.091064453125,0.068511962890625,64919061,424.6068420410156,1007.437744140625
1,3.612903118133545,274.7216796875,-2.7078399658203125,9.16021728515625,-0.234619140625,-91.44070434570312,1,-15.259004592895508,0.45098042488098145,portrait,0.1349945068359375,0.091064453125,0.068511962890625,64919068,424.6068420410156,1007.437744140625
2,2.5806450843811035,275.6518249511719,-2.38702392578125,9.186553955078125,-0.34954833984375,-91.6163330078125,1,-15.60824966430664,0.40392160415649414,portrait,-0.1259918212890625,-0.0293121337890625,0.0536041259765625,64919331,394.4508972167969,944.10302734375
2,3.096774101257324,275.791015625,-2.128448486328125,8.930374145507812,0.0191650390625,-91.4264907836914,1,-15.58910083770752,0.41568630933761597,portrait,-0.131317138671875,-0.0974884033203125,-0.0081787109375,64919347,415.6000671386719,979.824951171875
2,3.612903118133545,276.2168273925781,-2.6312255859375,9.006988525390625,0.2873077392578125,-91.18653869628906,1,-15.829609870910645,0.4392157196998596,portrait,-0.0024261474609375,-0.088958740234375,-0.091278076171875,64919414,516.8353271484375,1123.5399169921875
2,3.612903118133545,276.3009033203125,-2.8012237548828125,9.153030395507812,-0.0311126708984375,-91.16633605957031,1,-15.896400451660156,0.4392157196998596,portrait,0.0082244873046875,-0.1411590576171875,-0.1093902587890625,64919431,528.365234375,1142.0279541015625
2,3.612903118133545,276.5934143066406,-3.0454254150390625,9.325424194335938,-0.2777099609375,-91.0724868774414,1,-16.040374755859375,0.4392157196998596,portrait,-0.0460968017578125,-0.2231903076171875,-0.1104583740234375,64919447,533.73876953125,1153.293701171875
2,3.612903118133545,276.98370361328125,-2.9975433349609375,9.418792724609375,0.2418212890625,-90.86720275878906,1,-16.158992767333984,0.4392157196998596,portrait,-0.1046905517578125,-0.272186279296875,-0.0848846435546875,64919464,534.5050659179688,1153.36181640625
2,3.612903118133545,277.2078857421875,-2.8012237548828125,8.573638916015625,0.43096923828125,-90.76705932617188,1,-16.204336166381836,0.4392157196998596,portrait,-0.086578369140625,-0.2551422119140625,-0.067840576171875,64919481,534.5050659179688,1153.36181640625
2,3.096774101257324,277.4447937011719,-2.588134765625,9.483428955078125,0.6081390380859375,-90.70335388183594,1,-16.242656707763672,0.43529415130615234,portrait,0.0369873046875,-0.0857696533203125,-0.0294952392578125,64919495,534.5050659179688,1141.3680419921875
1,3.096774101257324,277.4447937011719,-2.588134765625,9.483428955078125,0.6081390380859375,-90.70335388183594,1,-16.242656707763672,0.43529415130615234,portrait,0.0369873046875,-0.0857696533203125,-0.0294952392578125,64919502,534.5050659179688,1141.3680419921875
0,3.612903118133545,277.90087890625,-2.78924560546875,9.11712646484375,-1.25933837890625,-91.1150894165039,1,-16.023414611816406,0.49803924560546875,portrait,0.0721435546875,0.0079803466796875,0.1302947998046875,64919615,635.4116821289062,978.452880859375
2,3.612903118133545,277.7849426269531,-2.9161376953125,9.303863525390625,-0.768524169921875,-91.1649169921875,1,-15.800403594970703,0.49803924560546875,portrait,-0.040771484375,0.114501953125,0.2091217041015625,64919631,635.4116821289062,978.452880859375
2,3.612903118133545,277.602294921875,-2.8754425048828125,9.270355224609375,0.2274627685546875,-91.16112518310547,1,-15.519355773925781,0.49803924560546875,portrait,-0.0269317626953125,0.1634979248046875,0.2677154541015625,64919647,635.4116821289062,978.452880859375
2,3.612903118133545,277.49273681640625,-2.3271636962890625,8.887283325195312,-0.2465972900390625,-91.23652648925781,1,-15.23270320892334,0.49803924560546875,portrait,0.0550994873046875,0.0985260009765625,0.23150634765625,64919664,635.4116821289062,978.452880859375
2,3.612903118133545,277.4708557128906,-2.13323974609375,9.002197265625,-0.239410400390625,-91.27607727050781,1,-15.124577522277832,0.49803924560546875,portrait,0.0540313720703125,0.055908203125,0.18035888671875,64919681,624.7573852539062,985.92333984375
2,3.612903118133545,277.51007080078125,-1.9201507568359375,9.030929565429688,-0.1915283203125,-91.30418395996094,1,-14.996990203857422,0.49803924560546875,portrait,0.0220794677734375,-0.0516815185546875,0.0759735107421875,64919697,603.3939819335938,1003.1064453125
2,3.612903118133545,277.6908264160156,-1.92254638671875,9.217681884765625,0.1747894287109375,-91.201416015625,1,-15.05633544921875,0.49803924560546875,portrait,-0.043975830078125,-0.002685546875,-0.0827484130859375,64919764,546.6725463867188,1056.233642578125
2,3.612903118133545,277.69610595703125,-1.9632415771484375,9.236831665039062,0.002410888671875,-91.17324829101562,1,-15.10087776184082,0.49803924560546875,portrait,-0.0450286865234375,0.0015869140625,-0.091278076171875,64919781,537.08154296875,1065.7232666015625
2,3.612903118133545,277.69781494140625,-2.159576416015625,9.239227294921875,-0.06463623046875,-91.11460876464844,1,-15.215622901916504,0.49803924560546875,portrait,-0.055694580078125,0.0058441162109375,-0.1200408935546875,64919797,529.6444702148438,1073.700927734375
2,3.612903118133545,277.71197509765625,-2.43011474609375,9.20330810546875,0.1843719482421875,-91.03001403808594,1,-15.361458778381348,0.49803924560546875,portrait,-0.065277099609375,-0.0090789794921875,-0.1285552978515625,64919814,524.973876953125,1078.9405517578125
2,3.612903118133545,277.71282958984375,-2.5019378662109375,9.102752685546875,0.3902587890625,-90.99195861816406,1,-15.425437927246094,0.49803924560546875,portrait,-0.05462646484375,0.0079803466796875,-0.112579345703125,64919831,519.3687744140625,1084.5479736328125
2,3.612903118133545,277.6634216308594,-2.772491455078125,9.35174560546875,0.54827880859375,-90.99667358398438,1,-15.516705513000488,0.49803924560546875,portrait,0.0348663330078125,0.0750885009765625,-0.058258056640625,64919847,516.6856689453125,1088.6492919921875
2,3.096774101257324,277.512939453125,-2.6743316650390625,9.311050415039062,-0.4453125,-91.18966674804688,1,-15.50349235534668,0.4941176772117615,portrait,0.164825439453125,0.137939453125,0.03228759765625,64919864,513.7034301757812,1091.215087890625
2,3.096774101257324,277.512939453125,-2.6743316650390625,9.311050415039062,-0.4453125,-91.18966674804688,1,-15.50349235534668,0.4941176772117615,portrait,0.164825439453125,0.137939453125,0.03228759765625,64919865,513.5245361328125,1091.39404296875
1,3.096774101257324,277.512939453125,-2.6743316650390625,9.311050415039062,-0.4453125,-91.18966674804688,1,-15.50349235534668,0.4941176772117615,portrait,0.164825439453125,0.137939453125,0.03228759765625,64919872,513.5245361328125,1091.39404296875
0,3.612903118133545,282.8758850097656,-2.753326416015625,9.35174560546875,-1.1300506591796875,-90.1370620727539,1,-22.41506576538086,0.49803924560546875,portrait,0.0231475830078125,0.01116943359375,0.0759735107421875,64926061,611.433837890625,1112.383056640625
2,3.612903118133545,282.77655029296875,-2.9185333251953125,8.834609985351562,-0.9983673095703125,-90.12671661376953,1,-22.285253524780273,0.49803924560546875,portrait,-0.123870849609375,0.0623016357421875,0.0418853759765625,64926081,611.433837890625,1112.383056640625
2,3.612903118133545,282.73724365234375,-2.9089508056640625,8.889678955078125,-0.4069976806640625,-90.05099487304688,1,-22.27059555053711,0.49803924560546875,portrait,-0.16754150390625,0.056976318359375,0.0077972412109375,64926098,611.433837890625,1112.383056640625
2,4.129032135009766,282.6815185546875,-2.8395233154296875,8.55926513671875,0.0933837890625,-89.88782501220703,1,-22.325605392456055,0.49803924560546875,portrait,-0.15582275390625,0.044189453125,-0.0870208740234375,64926114,611.433837890625,1112.383056640625
2,4.645161151885986,282.7010803222656,-3.2297821044921875,8.159439086914062,0.8307952880859375,-89.72139739990234,1,-22.4996395111084,0.49803924560546875,portrait,-0.134521484375,0.0175628662109375,-0.1839599609375,64926131,611.433837890625,1112.383056640625
2,5.161290168762207,282.7117614746094,-3.7325592041015625,8.279144287109375,1.3838653564453125,-89.64649963378906,1,-22.617015838623047,0.49803924560546875,portrait,-0.112152099609375,0.04632568359375,-0.1988677978515625,64926148,611.433837890625,1112.383056640625
2,5.161290168762207,282.7001037597656,-4.3861846923828125,8.236053466796875,1.1683807373046875,-89.57918548583984,1,-22.833330154418945,0.49803924560546875,portrait,-0.0098876953125,0.0367279052734375,-0.1509246826171875,64926164,611.433837890625,1112.383056640625
2,5.161290168762207,282.70648193359375,-4.400543212890625,8.477874755859375,0.3495635986328125,-89.62264251708984,1,-22.964454650878906,0.49803924560546875,portrait,0.0487060546875,0.031402587890625,-0.081695556640625,64926181,615.43017578125,1112.383056640625
2,5.161290168762207,282.6839599609375,-4.3646392822265625,8.628707885742188,0.1867523193359375,-89.64826202392578,1,-23.00333023071289,0.49803924560546875,portrait,0.0327301025390625,0.0377960205078125,-0.0507965087890625,64926198,616.593017578125,1115.873046875
2,5.161290168762207,282.67926025390625,-4.1922454833984375,8.56884765625,0.54827880859375,-89.63359832763672,1,-23.023269653320312,0.49803924560546875,portrait,-0.030120849609375,0.035675048828125,0.009918212890625,64926214,619.3864135742188,1119.33935546875
2,5.161290168762207,282.6999206542969,-3.9695892333984375,8.724472045898438,0.4980010986328125,-89.65509796142578,1,-23.015708923339844,0.49803924560546875,portrait,0.05084228515625,0.0175628662109375,0.012054443359375,64926231,623.0404663085938,1124.802734375
2,5.161290168762207,282.75146484375,-3.8738250732421875,8.84417724609375,0.0646514892578125,-89.71329498291016,1,-23.0201416015625,0.49803924560546875,portrait,0.106231689453125,-0.0090789794921875,-0.0049896240234375,64926248,625.5782470703125,1129.6890869140625
2,5.161290168762207,282.7916564941406,-3.6631317138671875,9.083602905273438,-0.72064208984375,-89.84197998046875,1,-23.039094924926758,0.49803924560546875,portrait,0.0881195068359375,-0.0186614990234375,-0.02203369140625,64926264,630.8994140625,1135.33837890625
2,5.161290168762207,282.78814697265625,-3.8738250732421875,8.913619995117188,0.0957794189453125,-89.79646301269531,1,-23.130970001220703,0.49803924560546875,portrait,0.01568603515625,-0.0175933837890625,-0.0284271240234375,64926331,648.054443359375,1149.0185546875
2,5.161290168762207,282.7933349609375,-3.8067779541015625,8.853759765625,-0.112518310546875,-89.80060577392578,1,-23.14141082763672,0.49803924560546875,portrait,0.0124969482421875,-0.0218505859375,-0.0177764892578125,64926348,651.5250854492188,1153.4901123046875
2,5.161290168762207,282.7986755371094,-3.89776611328125,8.8968505859375,-0.102935791015625,-89.79682159423828,1,-23.149662017822266,0.49803924560546875,portrait,-0.0120086669921875,0.0079803466796875,-0.001800537109375,64926364,653.39501953125,1154.8291015625
2,5.161290168762207,282.79559326171875,-3.691864013671875,8.702926635742188,-0.1268768310546875,-89.81097412109375,1,-23.13070297241211,0.49803924560546875,portrait,0.0018310546875,0.0250244140625,0.02484130859375,64926381,654.9815673828125,1158.740966796875
2,5.161290168762207,282.7752685546875,-3.7158050537109375,8.657440185546875,0.119720458984375,-89.81655883789062,1,-23.118051528930664,0.49803924560546875,portrait,-0.0024261474609375,0.03460693359375,0.022705078125,64926398,657.5178833007812,1161.484130859375
2,4.645161151885986,282.7978210449219,-3.6415863037109375,8.597579956054688,0.2585906982421875,-89.8177719116211,1,-23.104537963867188,0.49803924560546875,portrait,0.0135498046875,-0.014404296875,0.010986328125,64926414,659.7840576171875,1163.8212890625
2,4.645161151885986,282.86309814453125,-3.4237060546875,8.638275146484375,-0.16998291015625,-89.8476791381836,1,-23.109237670898438,0.49803924560546875,portrait,0.03912353515625,-0.0282440185546875,-0.0198974609375,64926431,663.1898193359375,1168.157958984375
2,4.645161151885986,282.89593505859375,-3.4955291748046875,8.789108276367188,-0.251373291015625,-89.86676788330078,1,-23.127389907836914,0.49803924560546875,portrait,0.029541015625,-0.0090789794921875,-0.0380096435546875,64926448,665.521728515625,1170.49072265625
2,4.645161151885986,282.89459228515625,-3.603271484375,8.889678955078125,-0.1316680908203125,-89.87345886230469,1,-23.16521453857422,0.49803924560546875,portrait,-0.0152130126953125,0.009033203125,-0.034820556640625,64926464,668.852294921875,1173.8226318359375
2,4.645161151885986,282.91143798828125,-3.5937042236328125,8.676589965820312,0.289703369140625,-89.83557891845703,1,-23.194847106933594,0.49803924560546875,portrait,-0.0343780517578125,0.0143585205078125,-0.0305633544921875,64926481,671.1997680664062,1176.1710205078125
2,4.645161151885986,282.9038391113281,-3.8163604736328125,8.702926635742188,0.36871337890625,-89.82061767578125,1,-23.22262191772461,0.49803924560546875,portrait,-0.0247955322265625,0.019683837890625,-0.046539306640625,64926498,673.5077514648438,1178.47998046875
2,4.645161151885986,282.96124267578125,-4.3191375732421875,8.827423095703125,0.395050048828125,-89.77522277832031,1,-23.307506561279297,0.49803924560546875,portrait,-0.0130767822265625,-0.0612640380859375,-0.0667724609375,64926514,676.8394775390625,1181.8131103515625
2,4.645161151885986,283.1055603027344,-4.6375732421875,8.913619995117188,0.2968902587890625,-89.68492126464844,1,-23.37261962890625,0.49803924560546875,portrait,-0.027984619140625,-0.1177215576171875,-0.0252227783203125,64926531,678.1815185546875,1183.34619140625
2,4.645161151885986,283.25714111328125,-4.5130767822265625,8.916015625,0.10296630859375,-89.58720397949219,1,-23.338420867919922,0.49803924560546875,portrait,-0.03118896484375,-0.1102752685546875,0.0749053955078125,64926548,678.3718872070312,1184.3455810546875
2,4.129032135009766,283.30804443359375,-4.04620361328125,8.18817138671875,0.0263519287109375,-89.5632553100586,1,-23.27410888671875,0.49803924560546875,portrait,-0.0120086669921875,-0.0729827880859375,0.124969482421875,64926564,678.3718872070312,1184.3455810546875
2,4.129032135009766,283.3153076171875,-3.7205963134765625,8.72686767578125,0.3280181884765625,-89.57987213134766,1,-23.190792083740234,0.49803924560546875,portrait,0.03912353515625,-0.0069427490234375,0.1452178955078125,64926568,678.3718872070312,1184.3455810546875
1,4.129032135009766,283.3153076171875,-3.7205963134765625,8.72686767578125,0.3280181884765625,-89.57987213134766,1,-23.190792083740234,0.49803924560546875,portrait,0.03912353515625,-0.0069427490234375,0.1452178955078125,64926574,678.3718872070312,1184.3455810546875
0,1.0322580337524414,284.4035339355469,-3.797210693359375,8.59039306640625,0.457305908203125,-85.11422729492188,1,-22.798131942749023,0.22352942824363708,portrait,0.035919189453125,0.01116943359375,0.0035247802734375,64948039,376.6512451171875,778.5570068359375
2,1.548387050628662,284.4425354003906,-3.3566741943359375,8.882492065429688,-0.1053314208984375,-85.09849548339844,1,-22.80255889892578,0.22745099663734436,portrait,-0.0599517822265625,-0.05487060546875,-0.042266845703125,64948051,376.6512451171875,778.5570068359375
2,2.5806450843811035,284.47528076171875,-3.1603546142578125,8.901641845703125,0.0478973388671875,-85.01484680175781,1,-22.831432342529297,0.2352941334247589,portrait,-0.1387786865234375,-0.0612640380859375,-0.069976806640625,64948064,376.6512451171875,778.5570068359375
2,3.096774101257324,284.5699462890625,-3.311187744140625,8.614334106445312,1.1300811767578125,-84.77452087402344,1,-22.924898147583008,0.24313727021217346,portrait,-0.168609619140625,-0.060211181640625,-0.1061859130859375,64948081,376.6512451171875,778.5570068359375
2,3.096774101257324,284.5602722167969,-3.385406494140625,8.497024536132812,1.53948974609375,-84.7120132446289,1,-22.987268447875977,0.2549019753932953,portrait,-0.0940399169921875,0.0250244140625,-0.1136474609375,64948098,376.6512451171875,778.5570068359375
2,3.096774101257324,284.42510986328125,-3.8953704833984375,8.573638916015625,1.324005126953125,-84.81820678710938,1,-23.096372604370117,0.26274511218070984,portrait,0.1009063720703125,0.1634979248046875,-0.0593109130859375,64948114,376.6512451171875,778.5570068359375
2,3.096774101257324,284.18499755859375,-4.0270538330078125,8.64306640625,0.6464385986328125,-85.0593490600586,1,-23.128936767578125,0.2705882489681244,portrait,0.1190185546875,0.202911376953125,0.002471923828125,64948131,384.30950927734375,788.21728515625
2,3.096774101257324,284.0259704589844,-4.1395721435546875,9.014175415039062,0.351959228515625,-85.19358825683594,1,-23.159469604492188,0.2823529541492462,portrait,0.029541015625,0.092132568359375,-0.0156402587890625,64948148,392.5260314941406,799.0287475585938
2,3.612903118133545,284.27008056640625,-3.89776611328125,8.678985595703125,1.25457763671875,-84.83967590332031,1,-23.291553497314453,0.3176470696926117,portrait,0.0007781982421875,0.0058441162109375,-0.0252227783203125,64948215,413.02783203125,821.6499633789062
2,3.612903118133545,284.3034362792969,-4.08929443359375,8.734054565429688,0.9624786376953125,-84.85221099853516,1,-23.300588607788086,0.3294117748737335,portrait,0.01568603515625,0.0271453857421875,-0.0060577392578125,64948234,419.5445251464844,831.3954467773438
2,3.612903118133545,284.2918395996094,-4.0533905029296875,8.793899536132812,0.6560211181640625,-84.87178039550781,1,-23.27281951904297,0.33725491166114807,portrait,-0.006683349609375,0.0282135009765625,0.046142578125,64948248,425.1942443847656,838.5106811523438
2,3.612903118133545,284.2697448730469,-3.8953704833984375,8.777145385742188,0.6392669677734375,-84.86969757080078,1,-23.244674682617188,0.3450980484485626,portrait,-0.0216064453125,0.0271453857421875,0.0546722412109375,64948264,432.00579833984375,848.6292114257812
2,3.612903118133545,284.2776794433594,-3.64398193359375,8.734054565429688,0.75897216796875,-84.86158752441406,1,-23.185150146484375,0.35686275362968445,portrait,-0.01947021484375,0.02288818359375,0.0514678955078125,64948281,438.6766662597656,857.6400756835938
2,3.612903118133545,284.2911682128906,-3.406951904296875,8.619125366210938,0.89544677734375,-84.86436462402344,1,-23.14122200012207,0.364705890417099,portrait,0.005035400390625,0.010101318359375,0.02484130859375,64948298,444.3066711425781,865.9475708007812
2,3.612903118133545,284.3179016113281,-3.4476470947265625,8.75799560546875,0.9888153076171875,-84.86859893798828,1,-23.132326126098633,0.37254902720451355,portrait,0.0135498046875,-0.001617431640625,0.0077972412109375,64948314,450.3574523925781,874.2815551757812
2,3.612903118133545,284.3664245605469,-3.533843994140625,8.813064575195312,0.5889892578125,-84.88087463378906,1,-23.139240264892578,0.38431376218795776,portrait,0.014617919921875,-0.0293121337890625,-0.0177764892578125,64948331,457.6460876464844,883.5953979492188
2,3.612903118133545,284.38360595703125,-3.7732696533203125,8.803482055664062,0.5650482177734375,-84.849365234375,1,-23.149999618530273,0.3921568989753723,portrait,-0.0460968017578125,0.000518798828125,-0.0081787109375,64948348,463.6271667480469,890.5551147460938
2,3.612903118133545,284.36981201171875,-3.8211517333984375,8.815444946289062,0.7350311279296875,-84.81871032714844,1,-23.149614334106445,0.40000003576278687,portrait,-0.065277099609375,0.020751953125,0.0035247802734375,64948364,469.02081298828125,897.6776123046875
2,3.612903118133545,284.3106689453125,-3.7852325439453125,8.750808715820312,0.9050140380859375,-84.79322814941406,1,-23.134328842163086,0.4117647409439087,portrait,-0.032257080078125,0.06976318359375,0.022705078125,64948381,472.62481689453125,903.61669921875
2,3.612903118133545,284.2115478515625,-3.725372314453125,8.724472045898438,0.9481201171875,-84.83076477050781,1,-23.10667610168457,0.41960787773132324,portrait,0.00396728515625,0.089996337890625,0.034423828125,64948398,475.41412353515625,909.3432006835938
2,3.612903118133545,284.157958984375,-3.7014312744140625,8.693344116210938,0.9528961181640625,-84.85404968261719,1,-23.088146209716797,0.4274510145187378,portrait,0.0071563720703125,0.0868072509765625,0.0397491455078125,64948414,481.03460693359375,914.7061157226562
2,3.612903118133545,284.044189453125,-4.115631103515625,8.573638916015625,0.9457244873046875,-84.91088104248047,1,-23.053735733032227,0.4392157196998596,portrait,0.0124969482421875,0.0974578857421875,0.0503997802734375,64948431,485.7323913574219,920.6651000976562
